Quote_ID,Customer_ID,Sales_Rep_ID,Product_ID,Quote_Request_Date,Quote_Sent_Date,Quote_Viewed_Date,Quote_Accepted_Date,Shipment_Booked_Date,Shipment_Completed_Date,Origin_Country,Destination_Country,Route,Transport_Mode,Carrier,Quoted_Amount_USD,Final_Booked_Amount_USD,Lead_Time_Days,Response_Time_Hours,Quote_Status,Drop_Off_Stage,Drop_Off_Reason,Priority_Level,Customer_Segment
3306,1015,6,9,2024-06-18,2024-06-19 02:00:00,2024-06-21 00:00:00,,,,Brazil,China,Brazil -> China ,Air,Maersk,8304.24,,24,13,Viewed,Quote Sent,No Feedback,Low,SME
3307,1812,10,14,2024-12-06,2024-12-07 11:00:00,2024-12-09 03:00:00,2024-12-11 06:00:00,,,USA,UK,USA -> UK ,Sea,Cargo Carriers,12652.87,,8,60,Accepted,Quote Sent,Price Too High,Low,Enterprise
3308,1497,2,14,2024-01-12,2024-01-14 19:00:00,,,,,USA,Netherlands,USA -> Netherlands ,Sea,Qatar,9505.53,,22,16,Sent,Quote Accepted,No Feedback,Medium,Enterprise
3309,1849,6,5,2024-09-09,2024-09-11 22:00:00,2024-09-12 06:00:00,,,,UK,South Africa,UK -> South Africa ,Road,FedEx,4380.06,,20,72,Viewed,Quote Viewed,,High,SME
3310,1694,8,18,2024-06-21,2024-06-22 13:00:00,2024-06-22 15:00:00,2024-06-24 19:00:00,,,Brazil,China,Brazil -> China ,Sea,PIL,3008.03,,2,12,Accepted,Quote Accepted,,Medium,SME
3311,1297,1,5,2024-12-23,2024-12-24 09:00:00,2024-12-25 12:00:00,,,,India,Germany,India -> Germany ,Air,MSC,9702.46,,7,49,Viewed,Quote Accepted,Competitor Won,High,Manufacturing
3312,1046,2,14,2024-07-16,2024-07-19 00:00:00,2024-07-20 14:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Road,Costco,2806.69,,21,46,Viewed,Quote Sent,Slow Response,Low,Small Business
3313,1844,1,9,2024-11-18,2024-11-18 08:00:00,2024-11-19 19:00:00,2024-11-20 20:00:00,,,China,Germany,China -> Germany ,Air,Cargo Carriers,11207.77,,23,60,Accepted,Quote Sent,Documentation Concerns,Medium,sme
3314,1562,6,7,2024-10-15,2024-10-15 21:00:00,2024-10-17 10:00:00,,,,Brazil,USA,Brazil -> USA ,Air,DHL,9401.49,,26,1,Viewed,Quote Sent,,High,Enterprise
3315,1016,4,15,2024-07-22,2024-07-24 12:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Sea,PIL,13302.49,,9,64,Sent,Quote Viewed,,Low,SME
3316,1592,7,16,2024-09-16,2024-09-18 19:00:00,2024-09-20 07:00:00,2024-09-21 01:00:00,,,South Africa,Brazil,South Africa -> Brazil ,Air,Cargo Carriers,3337.32,,15,7,Accepted,Quote Accepted,No Feedback,High,Retail
3317,1709,9,18,2024-02-05,2024-02-07 07:00:00,2024-02-09 04:00:00,,,,China,USA,China -> USA ,Road,ONE,6118.61,,19,-1,Viewed,Quote Viewed,No Feedback,Medium,SME
3318,1273,5,8,2024-10-14,2024-10-16 09:00:00,,,,,China,India,China -> India ,Air,Maersk,2312.75,,5,39,Sent,Quote Accepted,No Feedback,High,sme
3319,1682,5,5,2024-02-18,2024-02-18 03:00:00,2024-02-19 10:00:00,,,,South Africa,India,South Africa -> India ,Sea,Maersk,1669.27,,17,44,Viewed,Quote Sent,Price Too High,Low,Retail
3320,1902,1,11,2024-03-03,2024-03-05 22:00:00,2024-03-06 11:00:00,2024-03-06 15:00:00,,,India,China,India -> China ,Road,Costco,6733.6,,26,71,Accepted,Quote Accepted,Slow Response,Medium,Manufacturing
3321,1696,5,14,2024-07-02,2024-07-04 22:00:00,2024-07-06 08:00:00,,,,Brazil,South Africa,Brazil -> South Africa ,Road,DHL,2839.51,,29,36,Viewed,Quote Sent,Slow Response,High,sme
3322,1095,8,10,2024-10-02,2024-10-04 04:00:00,,,,,Germany,India,Germany -> India ,Air,Qatar,7359.21,,27,36,Sent,Quote Accepted,No Feedback,Medium,SME
3323,1652,5,23,2024-07-27,2024-07-29 08:00:00,2024-07-30 07:00:00,2024-07-30 11:00:00,,,USA,China,USA -> China ,Air,FedEx,9226.26,,23,13,Accepted,Quote Viewed,Price Too High,Medium,Enterprise
3324,1184,1,6,2024-04-01,2024-04-01 13:00:00,2024-04-03 05:00:00,,,,Germany,South Africa,Germany -> South Africa ,Air,Qatar,14942.32,,26,72,Viewed,Quote Viewed,Price Too High,High,Retail
3325,1352,7,17,2024-03-07,2024-03-08 12:00:00,,,,,Netherlands,USA,Netherlands -> USA ,Road,Qatar,12117.16,,19,-1,Sent,Quote Viewed,Documentation Concerns,High,Manufacturing
3326,1882,9,19,2024-09-08,2024-09-08 23:00:00,,,,,India,UK,India -> UK ,Sea,Maersk,3612.63,,2,27,Sent,Quote Viewed,Competitor Won,Medium,sme
3327,1696,8,7,2024-01-09,2024-01-10 03:00:00,,,,,South Africa,Germany,South Africa -> Germany ,Sea,ONE,14898.4,,3,10,Sent,Quote Viewed,Slow Response,High,SME
3328,1611,3,19,2024-05-22,2024-05-22 04:00:00,,,,,USA,India,USA -> India ,Air,DHL ,5388.6,,17,49,Sent,Quote Sent,,Low,Small Business
3329,1130,6,23,2024-03-29,2024-03-31 12:00:00,2024-03-31 22:00:00,2024-04-02 13:00:00,,,India,China,India -> China ,Sea,MSC,8905.63,,29,18,Accepted,Quote Viewed,Price Too High,High,Small Business
3330,1418,7,7,2024-09-13,2024-09-14 23:00:00,2024-09-15 07:00:00,,,,South Africa,USA,South Africa -> USA ,Road,DHL ,13106.19,,17,47,Viewed,Quote Sent,,High,sme
3331,1428,5,13,2024-01-23,2024-01-25 02:00:00,2024-01-26 10:00:00,2024-01-28 08:00:00,,,India,South Africa,India -> South Africa ,Road,Qatar,6190.52,,13,52,Accepted,Quote Viewed,,Medium,Retail
3332,1217,3,10,2024-12-31,2024-12-31 12:00:00,2025-01-02 09:00:00,,,,USA,South Africa,USA -> South Africa ,Air,ONE,18420.93,,23,36,Viewed,Quote Viewed,Documentation Concerns,Medium,sme
3333,1016,5,19,2024-12-25,2024-12-25 18:00:00,2024-12-27 17:00:00,,,,South Africa,UK,South Africa -> UK ,Road,PIL,13059.13,,20,52,Viewed,Quote Sent,,High,Small Business
3334,1232,8,14,2024-09-14,2024-09-14 13:00:00,2024-09-15 13:00:00,2024-09-15 23:00:00,,,South Africa,Netherlands,South Africa -> Netherlands ,Sea,PIL,12043.87,,19,11,Accepted,Quote Sent,Price Too High,Medium,Enterprise
3335,1604,6,2,2024-10-02,2024-10-03 04:00:00,,,,,USA,China,USA -> China ,Road,PIL,11315.55,,9,5,Sent,Quote Viewed,Price Too High,High,Enterprise
3336,1329,1,7,2024-05-20,2024-05-20 05:00:00,2024-05-20 17:00:00,,,,Germany,UK,Germany -> UK ,Air,ONE,16542.23,,23,72,Viewed,Quote Sent,Competitor Won,Medium,Retail
3337,1047,2,18,2024-07-01,2024-07-03 00:00:00,2024-07-03 05:00:00,2024-07-05 14:00:00,,,USA,South Africa,USA -> South Africa ,Air,MSC,8437.02,,25,28,Accepted,Quote Sent,Slow Response,High,Retail
3338,1159,2,21,2024-01-23,2024-01-24 08:00:00,2024-01-24 21:00:00,,,,Netherlands,South Africa,Netherlands -> South Africa ,Sea,Emirates ,2345.23,,27,16,Viewed,Quote Accepted,Price Too High,High,SME
3339,1383,4,18,2024-05-30,2024-06-01 05:00:00,2024-06-01 17:00:00,,,,UK,China,UK -> China ,Sea,Emirates ,3246.11,,7,2,Viewed,Quote Viewed,Competitor Won,Low,Retail
3340,1882,2,24,2024-11-02,2024-11-04 03:00:00,,,,,Netherlands,China,Netherlands -> China ,Air,Costco,4777.82,,23,16,Sent,Quote Accepted,Route Constraint,Medium,Manufacturing
3341,1002,2,10,2024-07-17,2024-07-17 17:00:00,2024-07-18 18:00:00,2024-07-19 17:00:00,2024-07-20 17:00:00,2024-08-01 17:00:00,Netherlands,Brazil,Netherlands -> Brazil ,Sea,MSC,6243.69,5631.001627478278,23,2,Completed,,No Feedback,Medium,Retail
3342,1303,9,4,2024-10-12,2024-10-13 13:00:00,,,,,India,Germany,India -> Germany ,Air,PIL,5177.43,,7,8,Sent,Quote Accepted,Slow Response,Medium,Retail
3343,1395,6,18,2024-05-20,2024-05-20 09:00:00,,,,,Brazil,China,Brazil -> China ,Air,Emirates,10526.85,,9,58,Sent,Quote Accepted,Documentation Concerns,High,Retail
3344,1002,6,1,2024-08-06,2024-08-09 00:00:00,2024-08-09 06:00:00,,,,Germany,USA,Germany -> USA ,Sea,PIL ,17944.62,,24,67,Viewed,Quote Accepted,Price Too High,Medium,sme
3345,1218,10,24,2024-10-16,2024-10-17 09:00:00,2024-10-18 10:00:00,,,,Netherlands,South Africa,Netherlands -> South Africa ,Sea,ONE,9095.5,,13,13,Viewed,Quote Sent,Slow Response,Low,Retail
3346,1868,6,20,2024-08-22,2024-08-23 19:00:00,,,,,India,China,India -> China ,Road,PIL,3240.79,,8,11,Sent,Quote Accepted,Competitor Won,High,Enterprise
3347,1471,8,1,2024-03-28,2024-03-30 18:00:00,2024-03-31 21:00:00,2024-04-02 21:00:00,2024-04-07 21:00:00,,UK,China,UK -> China ,Sea,Costco,6583.62,6196.0236359736155,11,60,Booked,,Route Constraint,Low,sme
3348,1529,5,7,2024-11-12,2024-11-12 20:00:00,,,,,South Africa,USA,South Africa -> USA ,Road,PIL,5403.99,,8,6,Sent,Quote Accepted,,Low,Enterprise
3349,1715,9,22,2024-01-14,2024-01-16 03:00:00,2024-01-16 16:00:00,2024-01-19 14:00:00,,,Germany,USA,Germany -> USA ,Road,DHL,12783.54,,26,38,Accepted,Quote Viewed,,Medium,Enterprise
3350,1116,3,20,2024-12-14,2024-12-14 02:00:00,2024-12-15 11:00:00,2024-12-17 13:00:00,,,Brazil,South Africa,Brazil -> South Africa ,Road,Qatar,4476.5,,30,40,Accepted,Quote Viewed,No Feedback,High,Enterprise
3351,1740,4,13,2024-09-10,2024-09-10 16:00:00,2024-09-12 07:00:00,,,,USA,UK,USA -> UK ,Sea,Costco,3311.3,,16,34,Viewed,Quote Sent,No Feedback,High,SME
3352,1713,1,18,2024-10-04,2024-10-06 17:00:00,,,,,South Africa,China,South Africa -> China ,Air,PIL ,14943.72,,19,33,Sent,Quote Viewed,Price Too High,Medium,Manufacturing
3353,1270,6,11,2024-03-14,2024-03-15 22:00:00,2024-03-17 19:00:00,2024-03-19 05:00:00,,,Germany,South Africa,Germany -> South Africa ,Road,MSC,19484.79,,30,65,Accepted,Quote Accepted,,Low,Retail
3354,1127,9,7,2024-07-09,2024-07-09 15:00:00,2024-07-10 11:00:00,2024-07-12 03:00:00,,,India,Germany,India -> Germany ,Sea,Maersk,19199.99,,2,30,Accepted,Quote Accepted,Slow Response,High,Enterprise
3355,1951,4,12,2024-03-04,2024-03-04 21:00:00,,,,,China,South Africa,China -> South Africa ,Road,MSC,15936.27,,25,-1,Sent,Quote Accepted,Documentation Concerns,Low,Enterprise
3356,1518,10,15,2024-11-13,2024-11-14 19:00:00,2024-11-16 12:00:00,,,,Germany,UK,Germany -> UK ,Air,PIL,6015.26,,12,5,Viewed,Quote Accepted,Price Too High,Low,Manufacturing
3357,1034,3,12,2024-11-15,2024-11-17 18:00:00,2024-11-18 17:00:00,,,,Germany,India,Germany -> India ,Road,Cargo Carriers,4220.5,,10,57,Viewed,Quote Viewed,No Feedback,Medium,Small Business
3358,1516,10,13,2024-05-25,2024-05-25 18:00:00,2024-05-26 13:00:00,2024-05-29 06:00:00,,,India,USA,India -> USA ,Sea,PIL,16962.41,,12,15,Accepted,Quote Accepted,,Low,sme
3359,1623,6,12,2024-08-21,2024-08-21 04:00:00,2024-08-23 04:00:00,,,,Netherlands,USA,Netherlands -> USA ,Sea,Qatar,0.0,,20,10,Viewed,Quote Viewed,Documentation Concerns,High,Enterprise
3360,1210,8,10,2024-07-30,2024-07-30 17:00:00,2024-08-01 14:00:00,,,,UK,Brazil,UK -> Brazil ,Sea,Maersk,17100.13,,1,72,Viewed,Quote Sent,Route Constraint,Medium,sme
3361,1020,6,8,2024-09-21,2024-09-23 07:00:00,2024-09-25 00:00:00,2024-09-27 18:00:00,2024-10-01 18:00:00,,USA,UK,USA -> UK ,Air,FedEx,9671.21,9490.47465574079,18,34,Booked,,Competitor Won,High,sme
3362,1251,5,3,2024-09-16,2024-09-18 18:00:00,2024-09-19 19:00:00,,,,USA,South Africa,USA -> South Africa ,Air,Emirates,3980.88,,26,54,Viewed,Quote Accepted,Slow Response,Low,Enterprise
3363,1015,1,20,2024-01-15,2024-01-16 07:00:00,,,,,USA,South Africa,USA -> South Africa ,Sea,Maersk,2641.86,,22,57,Sent,Quote Viewed,Price Too High,Low,Enterprise
3364,1186,5,21,2024-12-03,2024-12-03 10:00:00,2024-12-04 01:00:00,2024-12-05 14:00:00,,,UK,China,UK -> China ,Air,ONE,2842.33,,18,43,Accepted,Quote Accepted,Documentation Concerns,High,SME
3365,1859,2,12,2024-02-28,2024-02-29 23:00:00,2024-03-01 01:00:00,2024-03-03 19:00:00,2024-03-05 19:00:00,2024-03-18 19:00:00,Netherlands,China,Netherlands -> China ,Air,ONE,2416.73,2648.72997748833,7,42,Completed,,Competitor Won,Medium,SME
3366,1012,9,2,2024-10-08,2024-10-10 07:00:00,2024-10-10 12:00:00,,,,Netherlands,South Africa,Netherlands -> South Africa ,Sea,Maersk,17299.28,,30,50,Viewed,Quote Viewed,Documentation Concerns,High,Manufacturing
3367,1714,2,22,2024-08-02,2024-08-03 14:00:00,2024-08-03 21:00:00,,,,USA,Brazil,USA -> Brazil ,Sea,Costco ,5353.13,,20,36,Viewed,Quote Sent,Competitor Won,High,Retail
3368,1359,6,6,2024-10-16,2024-10-17 01:00:00,,,,,Netherlands,China,Netherlands -> China ,Air,Costco,9635.8,,3,38,Sent,Quote Sent,Slow Response,Medium,SME
3369,1651,3,16,2024-05-30,2024-06-01 23:00:00,2024-06-03 22:00:00,2024-06-06 21:00:00,,,Germany,India,Germany -> India ,Air,FedEx,16616.85,,24,29,Accepted,Quote Accepted,No Feedback,Medium,Retail
3370,1415,9,21,2024-10-06,2024-10-07 18:00:00,,,,,China,UK,China -> UK ,Sea,DHL ,18592.31,,20,35,Sent,Quote Sent,Price Too High,Low,Small Business
3371,1838,10,9,2024-09-08,2024-09-10 07:00:00,,,,,USA,Germany,USA -> Germany ,Road,PIL ,19348.7,,21,33,Sent,Quote Accepted,No Feedback,Medium,Small Business
3372,1239,1,16,2024-08-20,2024-08-22 17:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Sea,MSC,13369.36,,26,22,Sent,Quote Viewed,Documentation Concerns,Medium,Small Business
3373,1074,9,23,2024-12-17,2024-12-17 05:00:00,2024-12-17 06:00:00,2024-12-17 16:00:00,,,USA,Brazil,USA -> Brazil ,Road,FedEx ,5748.63,,21,9,Accepted,Quote Sent,Route Constraint,Low,SME
3374,1877,4,25,2024-02-27,2024-02-27 15:00:00,2024-02-28 21:00:00,,,,China,Brazil,China -> Brazil ,Road,ONE,13438.17,,16,33,Viewed,Quote Sent,Price Too High,Low,SME
3375,1365,2,10,2024-10-15,2024-10-16 19:00:00,2024-10-17 13:00:00,2024-10-19 12:00:00,2024-10-21 12:00:00,2024-11-04 12:00:00,Brazil,India,Brazil -> India ,Sea,ONE,10981.42,11786.456720800003,28,10,Completed,,Price Too High,High,Retail
3376,1455,3,6,2024-09-19,2024-09-21 22:00:00,2024-09-23 16:00:00,,,,UK,Germany,UK -> Germany ,Air,FedEx,15150.14,,14,31,Viewed,Quote Accepted,Documentation Concerns,Low,sme
3377,1426,2,19,2024-02-10,2024-02-11 12:00:00,2024-02-12 07:00:00,2024-02-15 04:00:00,,,USA,UK,USA -> UK ,Road,Cargo Carriers,1853.19,,8,26,Accepted,Quote Viewed,Route Constraint,Medium,sme
3378,1961,9,11,2024-02-15,2024-02-15 13:00:00,2024-02-17 10:00:00,2024-02-18 11:00:00,,,India,Brazil,India -> Brazil ,Air,Emirates,7049.66,,21,29,Accepted,Quote Viewed,No Feedback,Medium,SME
3379,1469,10,17,2024-12-06,2024-12-06 03:00:00,,,,,South Africa,India,South Africa -> India ,Road,MSC,9200.04,,17,18,Sent,Quote Sent,Price Too High,Low,SME
3380,1046,5,5,2024-08-12,2024-08-14 01:00:00,2024-08-15 20:00:00,2024-08-17 19:00:00,,,Brazil,South Africa,Brazil -> South Africa ,Sea,PIL,13507.34,,30,60,Accepted,Quote Viewed,Route Constraint,Low,Manufacturing
3381,1480,4,25,2024-07-27,2024-07-29 14:00:00,2024-07-30 08:00:00,2024-08-01 11:00:00,2024-08-05 11:00:00,,China,India,China -> India ,Sea,ONE,18582.21,16829.740050046476,15,23,Booked,,Price Too High,High,SME
3382,1173,9,19,2024-07-25,2024-07-27 08:00:00,2024-07-29 04:00:00,,,,UK,South Africa,UK -> South Africa ,Air,Costco,12982.04,,18,62,Viewed,Quote Viewed,Documentation Concerns,Low,Small Business
3383,1072,10,3,2024-05-28,2024-05-30 03:00:00,2024-05-31 12:00:00,,,,Brazil,South Africa,Brazil -> South Africa ,Road,PIL,19461.44,,2,31,Viewed,Quote Viewed,Competitor Won,High,SME
3384,1424,3,9,2024-09-01,2024-09-02 18:00:00,2024-09-04 15:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Air,Costco,5783.45,,25,2,Viewed,Quote Accepted,Competitor Won,High,Enterprise
3385,1063,4,8,2024-04-20,2024-04-20 12:00:00,,,,,UK,India,UK -> India ,Sea,Cargo Carriers ,15322.46,,27,63,Sent,Quote Viewed,Competitor Won,High,SME
3386,1851,9,25,2024-03-08,2024-03-08 06:00:00,,,,,UK,China,UK -> China ,Sea,Qatar,8123.21,,1,65,Sent,Quote Sent,Documentation Concerns,Low,Manufacturing
3387,1240,1,25,2024-10-24,2024-10-24 13:00:00,2024-10-24 17:00:00,,,,China,South Africa,China -> South Africa ,Road,DHL,16392.72,,5,8,Viewed,Quote Sent,Route Constraint,Low,Enterprise
3388,1091,6,23,2024-07-19,2024-07-21 09:00:00,2024-07-23 01:00:00,,,,Brazil,India,Brazil -> India ,Air,Maersk,10919.28,,26,56,Viewed,Quote Accepted,Competitor Won,Medium,Retail
3389,1146,8,3,2024-02-04,2024-02-05 14:00:00,2024-02-06 13:00:00,,,,USA,South Africa,USA -> South Africa ,Road,Cargo Carriers,18034.1,,11,22,Viewed,Quote Sent,Route Constraint,High,Enterprise
3390,1730,8,5,2024-03-03,2024-03-05 18:00:00,,,,,India,China,India -> China ,Air,MSC,13652.12,,9,31,Sent,Quote Accepted,Documentation Concerns,Medium,Small Business
3391,1036,5,22,2024-08-24,2024-08-24 11:00:00,2024-08-25 08:00:00,2024-08-28 07:00:00,2024-08-29 07:00:00,2024-09-18 07:00:00,UK,USA,UK -> USA ,Air,Qatar,5819.47,6376.334463497415,21,30,Completed,,Route Constraint,Low,SME
3392,1438,7,3,2024-12-08,2024-12-09 19:00:00,2024-12-11 07:00:00,2024-12-11 18:00:00,2024-12-16 18:00:00,,India,Brazil,India -> Brazil ,Air,MSC ,8217.88,8988.52189109608,30,1,Booked,,Documentation Concerns,High,Retail
3393,1438,7,25,2024-06-26,2024-06-28 17:00:00,2024-06-28 23:00:00,,,,Netherlands,UK,Netherlands -> UK ,Air,Costco,3821.79,,22,56,Viewed,Quote Sent,No Feedback,High,Retail
3394,1076,3,11,2024-09-02,2024-09-05 00:00:00,,,,,China,Germany,China -> Germany ,Air,Costco,16475.44,,22,26,Sent,Quote Accepted,,Low,Enterprise
3395,1217,9,15,2024-02-19,2024-02-21 20:00:00,2024-02-22 01:00:00,2024-02-23 19:00:00,2024-02-25 19:00:00,,USA,Germany,USA -> Germany ,Air,Maersk ,2533.75,2476.1365864405166,26,31,Booked,,Slow Response,Low,sme
3396,1761,5,21,2024-09-15,2024-09-17 09:00:00,2024-09-18 15:00:00,,,,Netherlands,South Africa,Netherlands -> South Africa ,Air,Maersk,15109.73,,28,56,Viewed,Quote Viewed,Competitor Won,High,SME
3397,1710,2,7,2024-09-02,2024-09-02 17:00:00,,,,,South Africa,UK,South Africa -> UK ,Air,Maersk,1118.22,,17,34,Sent,Quote Viewed,Documentation Concerns,Medium,Small Business
3398,1173,9,11,2024-03-20,2024-03-20 18:00:00,,,,,Brazil,Germany,Brazil -> Germany ,Air,Costco ,19211.81,,8,33,Sent,Quote Viewed,Documentation Concerns,High,sme
3399,1437,2,21,2024-06-28,2024-06-29 17:00:00,2024-06-30 00:00:00,,,,Netherlands,USA,Netherlands -> USA ,Air,MSC ,14955.98,,22,28,Viewed,Quote Accepted,Documentation Concerns,High,Enterprise
3400,1379,3,24,2024-03-12,2024-03-13 03:00:00,2024-03-14 10:00:00,,,,China,Brazil,China -> Brazil ,Air,MSC,4427.78,,3,28,Viewed,Quote Sent,No Feedback,Low,SME
3401,1824,10,3,2024-10-20,2024-10-22 23:00:00,2024-10-24 13:00:00,2024-10-25 17:00:00,,,Netherlands,USA,Netherlands -> USA ,Road,Cargo Carriers,1887.47,,26,9,Accepted,Quote Viewed,,High,sme
3402,1659,9,14,2024-01-10,2024-01-12 18:00:00,2024-01-14 13:00:00,,,,USA,Brazil,USA -> Brazil ,Air,FedEx,3264.9,,12,41,Viewed,Quote Accepted,Documentation Concerns,Low,SME
3403,1182,5,10,2024-07-04,2024-07-06 22:00:00,2024-07-08 06:00:00,,,,UK,South Africa,UK -> South Africa ,Sea,Costco,1687.81,,30,64,Viewed,Quote Sent,Documentation Concerns,Medium,Retail
3404,1483,1,5,2024-09-28,2024-09-30 01:00:00,,,,,South Africa,China,South Africa -> China ,Road,Maersk,14120.68,,30,24,Sent,Quote Viewed,Competitor Won,High,sme
3405,1637,7,12,2024-11-23,2024-11-24 10:00:00,2024-11-25 16:00:00,2024-11-27 18:00:00,2024-12-02 18:00:00,,Netherlands,India,Netherlands -> India ,Road,Qatar,8631.59,8674.423626701397,4,14,Booked,,Competitor Won,High,sme
3406,1176,7,7,2024-05-18,2024-05-20 21:00:00,,,,,Brazil,Germany,Brazil -> Germany ,Air,Costco,7162.9,,15,25,Sent,Quote Sent,No Feedback,Low,SME
3407,1434,7,12,2024-02-06,2024-02-08 13:00:00,,,,,UK,Netherlands,UK -> Netherlands ,Road,Costco,16298.81,,2,38,Sent,Quote Accepted,Documentation Concerns,Low,Manufacturing
3408,1219,6,19,2024-06-28,2024-06-30 13:00:00,2024-06-30 16:00:00,2024-07-02 18:00:00,,,USA,China,USA -> China ,Sea,Maersk,5879.88,,12,23,Accepted,Quote Accepted,Competitor Won,Medium,sme
3409,1294,9,22,2024-04-01,2024-04-02 23:00:00,2024-04-03 18:00:00,,,,Netherlands,South Africa,Netherlands -> South Africa ,Road,Qatar,1353.03,,3,69,Viewed,Quote Accepted,Price Too High,Medium,Small Business
3410,1612,1,21,2024-06-14,2024-06-16 09:00:00,2024-06-17 14:00:00,,,,UK,South Africa,UK -> South Africa ,Air,FedEx,19097.1,,16,28,Viewed,Quote Sent,Documentation Concerns,High,sme
3411,1006,10,23,2024-08-05,2024-08-06 22:00:00,2024-08-08 04:00:00,2024-08-09 16:00:00,,,UK,Netherlands,UK -> Netherlands ,Road,DHL ,16380.74,,11,25,Accepted,Quote Viewed,,High,SME
3412,1432,4,4,2024-12-21,2024-12-22 02:00:00,2024-12-22 17:00:00,2024-12-23 05:00:00,,,India,Brazil,India -> Brazil ,Road,FedEx,3547.62,,24,37,Accepted,Quote Viewed,Price Too High,High,Enterprise
3413,1085,1,15,2024-03-04,2024-03-04 07:00:00,2024-03-06 07:00:00,,,,Brazil,India,Brazil -> India ,Road,FedEx,3891.24,,21,22,Viewed,Quote Viewed,Route Constraint,Medium,Retail
3414,1767,2,3,2024-12-18,2024-12-20 23:00:00,,,,,UK,USA,UK -> USA ,Road,Qatar,19360.04,,17,38,Sent,Quote Sent,Route Constraint,High,Enterprise
3415,1129,8,3,2024-04-26,2024-04-27 15:00:00,2024-04-29 04:00:00,2024-05-01 13:00:00,2024-05-05 13:00:00,,South Africa,China,South Africa -> China ,Road,Emirates,11444.78,12111.587972905583,29,65,Booked,,Price Too High,High,SME
3416,1106,9,23,2024-10-29,2024-10-30 11:00:00,2024-10-31 14:00:00,2024-11-01 19:00:00,2024-11-04 19:00:00,,Netherlands,India,Netherlands -> India ,Road,Qatar,12327.53,12966.218443130869,11,48,Booked,,Competitor Won,Medium,sme
3417,1270,8,20,2024-08-26,2024-08-27 13:00:00,,,,,India,China,India -> China ,Air,MSC,6913.34,,21,58,Sent,Quote Accepted,No Feedback,High,Enterprise
3418,1816,3,8,2024-02-07,2024-02-07 17:00:00,2024-02-08 22:00:00,2024-02-11 16:00:00,,,USA,UK,USA -> UK ,Sea,PIL,3755.36,,19,46,Accepted,Quote Viewed,Route Constraint,Low,Manufacturing
3419,1577,1,13,2024-01-11,2024-01-12 11:00:00,2024-01-14 08:00:00,2024-01-16 04:00:00,,,UK,China,UK -> China ,Air,ONE,5114.92,,15,20,Accepted,Quote Viewed,Competitor Won,Medium,Small Business
3420,1470,7,23,2024-09-13,2024-09-14 13:00:00,2024-09-14 23:00:00,2024-09-15 08:00:00,,,China,India,China -> India ,Air,MSC,14016.77,,13,67,Accepted,Quote Accepted,Route Constraint,Low,Enterprise
3421,1611,1,23,2024-12-17,2024-12-19 09:00:00,2024-12-20 20:00:00,2024-12-21 21:00:00,2024-12-25 21:00:00,,China,India,China -> India ,Road,DHL,15783.8,17159.39306282051,20,64,Booked,,Documentation Concerns,High,SME
3422,1153,7,9,2024-09-12,2024-09-14 18:00:00,2024-09-15 01:00:00,2024-09-16 02:00:00,2024-09-20 02:00:00,2024-09-26 02:00:00,South Africa,China,South Africa -> China ,Sea,DHL,10634.9,10107.939295201084,11,43,Completed,,Route Constraint,Low,sme
3423,1849,5,17,2024-04-01,2024-04-01 19:00:00,2024-04-01 21:00:00,,,,Brazil,Germany,Brazil -> Germany ,Road,Maersk,13324.87,,29,67,Viewed,Quote Viewed,No Feedback,Medium,Small Business
3424,1871,5,7,2024-09-02,2024-09-03 13:00:00,2024-09-05 00:00:00,2024-09-05 20:00:00,2024-09-07 20:00:00,2024-09-18 20:00:00,Netherlands,UK,Netherlands -> UK ,Road,FedEx,9602.48,8757.728792575459,4,38,Completed,,Slow Response,Low,Enterprise
3425,1476,6,4,2024-04-01,2024-04-02 11:00:00,2024-04-02 14:00:00,2024-04-04 18:00:00,,,UK,Germany,UK -> Germany ,Air,ONE ,10342.23,,5,44,Accepted,Quote Sent,,Medium,Retail
3426,1656,2,8,2024-12-13,2024-12-15 22:00:00,2024-12-16 23:00:00,2024-12-17 00:00:00,,,Germany,USA,Germany -> USA ,Road,PIL,3852.57,,29,5,Accepted,Quote Sent,Price Too High,Medium,Retail
3427,1040,8,21,2024-06-07,2024-06-07 02:00:00,2024-06-07 20:00:00,,,,Germany,Brazil,Germany -> Brazil ,Road,PIL,16598.36,,28,47,Viewed,Quote Sent,Price Too High,Low,Manufacturing
3428,1325,8,2,2024-09-28,2024-09-28 18:00:00,2024-09-29 12:00:00,2024-09-30 04:00:00,,,Netherlands,China,Netherlands -> China ,Sea,MSC,12933.11,,14,1,Accepted,Quote Viewed,Price Too High,Medium,Small Business
